AAAAMMJJHH,type
2018-07-05 16:25:09,S
2018-07-07 18:07:58,S
2018-07-08 03:17:12,S
2018-07-10 17:43:25,S
2018-07-10 18:56:59,S
2018-07-10 18:59:33,S
2018-07-11 06:56:53,S
2018-07-11 15:15:46,S
2018-07-11 15:27:28,S
2018-07-12 10:23:01,S
2018-07-12 17:54:50,S
2018-07-13 09:26:19,S
2018-07-15 23:44:29,S
2018-07-16 15:08:44,S
2018-07-16 15:25:37,S
2018-07-16 15:28:01,S
2018-07-16 15:34:37,S
2018-07-16 23:07:59,S
2018-07-17 02:40:13,S
2018-07-17 03:00:08,S
2018-07-17 18:14:07,S
2018-08-08 00:19:39,S
2018-08-08 05:34:35,S
2018-08-08 22:42:58,S
2018-08-09 09:05:39,S
2018-08-09 16:02:19,S
2018-08-10 13:37:47,S
2018-08-11 03:31:58,S
2018-08-11 07:04:21,S
2018-08-11 14:38:55,R
2018-08-11 15:17:09,S
2018-08-11 15:23:30,S
2018-08-11 15:29:34,S
2018-08-11 15:31:36,S
2018-08-11 15:41:11,S
2018-08-11 17:23:48,S
2018-08-11 17:24:48,S
2018-08-11 17:36:57,R
2018-08-11 17:49:31,S
2018-08-14 02:40:09,S
2018-08-14 03:00:05,S
2018-08-14 21:50:21,S
2018-08-15 04:57:20,S
2018-08-16 06:06:26,S
2018-08-16 08:28:37,S
2018-08-16 16:40:04,S
2018-08-16 16:49:12,S
2018-08-16 16:50:48,S
2018-08-16 16:52:35,S
2018-08-16 17:14:31,S
2018-08-16 17:15:11,S
2018-08-16 18:20:54,S
2018-08-16 20:07:25,S
2018-08-16 20:24:24,S
2018-08-18 04:33:46,R
2018-08-18 06:29:16,R
2018-08-19 00:38:24,R
2018-08-19 04:47:57,R
2018-08-19 06:31:06,S
2018-08-20 08:45:15,S
2018-08-20 09:05:43,S
2018-08-21 00:22:53,R
2018-08-21 00:34:40,S
2018-08-21 01:04:53,S
2018-08-21 02:40:09,S
2018-08-21 03:45:03,S
2018-08-21 21:42:27,S
2018-08-22 02:57:13,R
2018-08-22 06:41:37,S
2018-08-22 07:34:39,S
2018-08-22 22:16:24,R
2018-08-23 00:09:33,S
2018-08-24 08:01:07,R
2018-08-25 01:57:43,S
2018-08-25 22:19:54,S
2018-08-28 02:00:07,S
2018-08-28 02:40:11,S
2018-08-28 03:28:25,S
2018-08-28 03:34:30,S
2018-08-28 08:27:27,S
2018-08-28 12:26:50,S
2018-08-29 04:11:53,S
2018-08-29 07:34:12,S
2018-08-30 03:34:59,S
2018-09-01 22:01:22,S
2018-09-01 22:45:32,R
2018-09-04 02:00:07,S
2018-09-04 02:03:00,S
2018-09-04 02:13:15,S
2018-09-04 02:40:11,S
2018-09-04 03:00:06,S
2018-09-04 07:48:51,S
2018-09-04 08:10:05,S
2018-09-05 18:20:40,S
2018-09-06 09:35:37,S
2018-09-06 16:07:59,S
2018-09-06 16:50:19,S
2018-09-10 10:32:55,S
2018-09-11 08:44:56,R
2018-09-19 09:12:41,S
2018-09-20 09:38:30,S
2018-09-20 10:07:47,S
2018-09-20 12:20:24,S
2018-09-20 23:31:45,S
2018-09-24 22:40:54,S
2018-09-25 09:47:18,S
2018-09-28 22:21:53,S
2018-09-29 06:31:26,S
2018-10-01 05:06:50,S
2018-10-01 05:10:23,S
2018-10-01 05:14:54,S
2018-10-01 05:22:05,S
2018-10-01 08:13:48,R
2018-10-01 14:03:49,R
2018-10-01 17:16:05,S
2018-10-02 09:28:47,S
2018-10-03 11:22:48,S
2018-10-03 11:36:21,S
2018-10-04 09:12:23,R
2018-10-05 04:52:19,R
2018-10-05 04:55:39,S
2018-10-06 02:04:38,S
2018-10-06 17:29:05,S
2018-10-06 23:39:56,S
2018-10-07 20:25:16,S
2018-10-07 23:18:53,S
2018-10-08 02:30:09,R
2018-10-09 02:40:09,R
2018-10-10 14:06:21,S
2018-10-10 15:44:17,S
2018-10-13 19:14:00,S
2018-10-13 19:54:56,S
2018-10-16 01:23:38,S
2018-10-16 14:04:00,S
2018-10-18 09:42:07,S
2018-10-18 14:11:28,R
2018-10-19 07:57:31,S
2018-10-19 09:16:43,S
2018-10-21 10:08:03,R
2018-10-22 14:07:45,R
2018-10-23 00:09:30,S
2018-10-23 02:00:05,S
2018-10-23 02:13:26,S
2018-10-23 02:40:08,R
2018-10-23 03:00:04,S
2018-10-23 10:04:13,R
2018-10-24 01:54:29,S
2018-10-24 05:09:02,S
2018-10-24 10:03:08,S
2018-10-25 15:35:44,R
2018-10-25 22:58:11,S
2018-10-26 05:15:32,S
2018-10-26 09:58:40,S
2018-10-27 00:24:39,S
2018-10-27 04:21:20,S
2018-10-27 17:29:15,S
2018-10-27 20:33:15,S
2018-10-28 00:41:27,S
2018-10-28 01:35:42,S
2018-10-28 04:58:04,S
2018-10-28 06:09:21,S
2018-10-28 23:15:12,S
2018-10-29 02:42:01,S
2018-10-29 04:50:51,S
2018-10-29 09:40:36,S
2018-10-29 16:36:55,S
2018-10-29 21:55:47,R
2018-10-30 02:17:50,S
2018-10-30 03:00:07,S
2018-10-30 03:40:09,S
2018-10-30 09:51:55,R
2018-10-30 09:58:22,S
2018-10-30 14:10:30,S
2018-10-31 15:08:44,R
2018-11-01 01:22:31,S
2018-11-02 11:12:44,S
2018-11-03 00:20:29,S
2018-11-03 02:56:06,S
2018-11-04 04:49:13,S
2018-11-04 04:56:10,R
2018-11-06 09:41:58,S
2018-11-06 10:06:28,R
2018-11-06 13:18:15,S
2018-11-06 13:25:51,S
2018-11-07 09:21:38,S
2018-11-08 12:27:53,S
2018-11-12 09:30:55,S
2018-11-12 11:16:10,S
2018-11-13 04:07:16,S
2018-11-13 04:41:19,S
2018-11-13 05:33:13,S
2018-11-13 05:36:49,S
2018-11-13 15:10:45,S
2018-11-15 10:31:58,S
2018-11-18 12:49:58,S
2018-11-19 07:29:24,S
2018-11-19 10:43:29,S
2018-11-21 17:09:13,S
2018-11-22 09:46:05,S
2018-11-25 16:43:59,S
2018-11-26 23:05:08,S
2018-11-28 09:39:06,S
2018-11-29 09:32:10,S
2018-11-29 10:52:10,R
2018-11-29 15:07:53,S
2018-12-01 01:35:48,S
2018-12-05 04:38:29,S
2018-12-05 10:30:59,R
2018-12-05 15:08:55,S
2018-12-06 14:02:53,S
2018-12-07 23:36:30,S
2018-12-09 12:04:37,S
2018-12-11 05:05:55,S
2018-12-13 11:00:23,R
2018-12-13 21:01:51,S
2018-12-14 21:20:43,R
2018-12-17 11:58:23,S
2018-12-17 11:58:51,S
2018-12-18 10:00:44,S
2018-12-21 11:47:42,S
2018-12-23 04:11:23,R
2018-12-24 00:02:16,S
2018-12-24 09:30:16,S
2018-12-26 00:08:02,S
2018-12-29 08:30:07,S
2018-12-30 21:35:42,S
2019-01-02 10:22:40,S
2019-01-03 10:30:40,S
2019-01-04 12:54:43,S
2019-01-06 18:20:29,S
2019-01-09 10:28:36,S
2019-01-10 10:13:34,S
2019-01-11 09:24:16,S
2019-01-13 02:14:53,S
2019-01-13 15:36:14,S
2019-01-14 23:05:08,S
2019-01-16 11:01:51,S
2019-01-16 23:27:43,S
2019-01-17 10:06:17,S
2019-01-17 10:40:42,S
2019-01-19 21:24:54,S
2019-01-22 12:23:50,S
2019-01-23 04:16:05,S
2019-01-23 21:56:20,S
2019-01-29 08:40:25,R
2019-01-29 14:07:18,S
2019-01-30 15:10:25,S
2019-01-31 09:38:45,S
2019-02-02 12:12:56,S
2019-02-04 11:49:32,S
2019-02-04 14:31:46,S
2019-02-05 08:31:20,S
2019-02-05 09:03:13,S
2019-02-05 09:53:06,S
2019-02-05 16:56:11,S
2019-02-05 17:52:24,S
2019-02-05 21:33:14,S
2019-02-05 21:53:14,R
2019-02-06 10:25:44,S
2019-03-11 10:03:39,S
2019-03-31 04:15:47,S
2019-03-31 13:08:16,S
2019-04-04 09:41:24,S
2019-04-06 08:09:48,S
2019-04-06 18:42:40,S
2019-04-10 10:56:17,S
2019-04-10 14:06:40,S
2019-04-10 21:07:11,S
2019-04-11 02:18:24,S
2019-04-11 14:07:41,S
2019-04-12 08:51:15,S
2019-04-12 14:09:27,S
2019-04-13 09:14:17,S
2019-04-16 13:16:13,S
2019-04-17 12:40:42,S
2019-04-25 00:11:17,S
2019-04-26 08:59:16,S
2019-04-28 07:24:26,S
2019-04-29 14:09:38,S
2019-04-29 15:49:02,R
2019-04-30 14:09:36,S
2019-05-02 12:23:43,S
2019-05-03 14:02:51,S
2019-05-03 22:07:39,S
2019-05-07 09:51:53,R
2019-05-07 10:03:18,S
2019-05-07 14:07:54,S
2019-05-09 00:53:45,S
2019-05-09 01:26:33,S
2019-05-09 11:49:09,S
2019-05-11 08:04:22,S
2019-05-11 09:56:32,S
2019-05-12 04:23:41,S
2019-05-12 15:26:50,S
2019-05-12 21:32:32,S
2019-05-13 07:57:25,S
2019-05-14 08:09:02,S
2019-05-14 20:57:35,S
2019-05-16 09:49:01,S
2019-05-16 14:08:18,S
2019-05-17 14:00:37,S
2019-05-17 15:05:47,S
2019-05-19 18:30:33,R
2019-05-21 09:25:02,S
2019-05-21 10:04:41,S
2019-05-21 14:09:57,S
2019-05-22 08:30:29,S
2019-05-22 14:10:59,S
2019-05-23 09:35:56,S
2019-05-23 14:09:55,S
2019-05-24 01:19:11,S
2019-05-24 09:22:01,S
2019-05-26 07:53:48,S
2019-05-28 08:48:30,S
2019-05-28 09:05:43,S
2019-05-28 09:06:22,R
2019-05-28 09:15:42,S
2019-05-28 09:41:14,S
2019-05-28 10:01:31,S
2019-05-28 10:11:34,S
2019-05-28 10:25:36,S
2019-05-28 10:34:31,S
2019-05-28 11:08:41,S
2019-05-28 18:39:40,S
2019-05-28 19:22:46,S
2019-05-28 23:36:59,S
2019-05-28 23:45:15,R
2019-05-29 00:11:08,S
2019-05-29 00:58:20,S
2019-06-01 04:29:17,S
2019-06-01 04:36:05,S
2019-06-01 15:49:55,S
2019-06-02 08:11:22,S
2019-06-03 13:47:25,S
2019-06-03 13:53:43,R
2019-06-04 09:30:23,S
2019-06-04 19:44:39,S
2019-06-05 17:35:21,S
2019-06-06 08:00:13,S
2019-06-06 14:05:11,S
2019-06-10 09:55:05,S
2019-06-10 15:50:55,S
2019-06-10 23:57:07,S
2019-06-11 10:00:29,S
2019-06-11 12:26:42,S
2019-06-11 21:27:56,S
2019-06-14 08:39:33,S
2019-06-14 08:40:59,S
2019-06-15 00:06:08,S
2019-06-15 01:31:47,S
2019-06-15 04:14:08,S
2019-06-16 01:09:15,S
2019-06-16 04:44:59,S
2019-06-17 11:24:32,S
2019-06-18 13:35:06,R
2019-06-19 05:25:13,S
2019-06-19 09:39:22,S
2019-06-19 23:34:28,S
2019-06-20 12:23:05,S
2019-06-21 06:52:07,S
2019-06-21 09:35:41,S
2019-06-25 03:34:42,S
2019-06-25 09:20:44,S
2019-06-25 10:11:23,S
2019-06-28 08:35:49,S
2019-06-29 19:56:12,S
2019-07-02 03:51:51,S
2019-07-02 09:35:45,S
2019-07-03 05:44:21,S
2019-07-11 09:25:55,S
2019-07-11 09:44:19,S
2019-07-11 12:12:01,S
2019-07-12 01:51:05,S
2019-07-13 09:58:33,S
2019-07-14 06:42:39,S
2019-07-19 21:17:19,S
2019-07-24 09:45:33,S
2019-07-29 23:07:51,S
2019-07-29 23:18:40,S
2019-07-30 00:43:34,S
2019-07-30 12:11:55,R
2019-07-31 08:38:40,S
2019-08-06 08:34:11,S
2019-08-08 00:53:44,S
2019-08-08 05:37:35,S
2019-08-08 17:23:08,S
2019-08-08 23:15:32,S
2019-08-11 06:35:19,S
2019-08-11 14:04:27,S
2019-08-11 22:52:36,S
2019-08-12 03:25:33,S
2019-08-12 22:25:32,S
2019-08-13 08:09:31,S
2019-08-13 08:23:54,S
2019-08-13 11:18:08,S
2019-08-13 21:59:08,S
2019-08-14 03:22:52,S
2019-08-14 07:45:43,S
2019-08-16 13:45:28,S
2019-08-16 16:50:20,S
2019-08-16 16:56:28,S
2019-08-17 12:19:01,S
2019-08-17 14:55:06,S
2019-08-17 14:56:12,S
2019-08-17 15:01:56,R
2019-08-17 16:53:31,S
2019-08-17 22:02:48,S
2019-08-18 01:46:47,S
2019-08-19 09:47:27,S
2019-08-19 19:44:38,S
2019-08-19 21:09:03,S
2019-08-20 06:11:36,S
2019-08-20 07:55:07,S
2019-08-20 08:31:00,S
2019-08-20 08:59:05,S
2019-08-20 09:13:45,S
2019-08-20 11:03:59,S
2019-08-20 21:33:08,S
2019-08-21 02:51:18,S
2019-08-21 03:20:47,S
2019-08-21 07:33:54,S
2019-08-22 09:42:01,S
2019-08-22 12:42:47,S
2019-08-22 13:08:17,S
2019-08-22 14:37:27,S
2019-08-22 23:09:18,S
2019-08-23 00:29:20,S
2019-08-23 08:39:04,S
2019-08-24 09:21:15,S
2019-08-24 09:32:06,S
2019-08-24 21:59:48,S
2019-08-24 22:46:00,S
2019-08-25 13:24:14,S
2019-08-26 07:00:02,S
2019-08-26 07:14:41,S
2019-08-27 00:21:17,S
2019-08-27 00:25:36,S
2019-08-28 10:25:13,S
2019-08-29 10:18:29,S
2019-08-29 10:29:42,S
2019-08-29 14:23:42,S
2019-08-30 17:38:29,S
2019-09-01 00:04:10,S
2019-09-01 19:45:42,S
2019-09-03 05:30:57,S
2019-09-03 09:20:16,S
2019-09-03 12:37:38,S
2019-09-04 09:16:28,S
2019-09-05 07:56:18,R
2019-09-05 11:01:14,S
2019-09-05 14:20:51,S
2019-09-06 13:03:25,S
2019-09-07 02:39:48,S
2019-09-09 10:59:27,S
2019-09-10 17:29:46,S
2019-09-10 23:31:46,S
2019-09-11 17:09:00,S
2019-09-17 01:16:12,S
2019-09-19 07:54:14,S
2019-09-19 09:45:52,S
2019-09-21 14:06:58,S
2019-09-21 14:18:26,R
2019-09-21 19:57:46,S
2019-09-21 22:10:04,S
2019-09-22 13:00:02,R
2019-09-22 23:27:56,S
2019-09-23 00:14:18,S
2019-09-23 04:12:34,S
2019-09-23 06:09:35,S
2019-09-23 09:22:03,S
2019-09-24 07:30:39,S
2019-09-24 08:46:12,S
2019-09-24 09:05:30,R
2019-09-24 11:02:19,S
2019-09-24 12:05:27,S
2019-09-24 13:41:54,S
2019-09-25 06:51:08,R
2019-09-25 07:41:03,S
2019-09-25 09:54:16,S
2019-09-25 15:17:25,S
2019-09-26 09:06:28,S
2019-09-26 09:14:58,S
2019-09-26 09:23:34,S
2019-09-26 09:44:35,S
2019-09-26 20:38:58,S
2019-09-27 10:14:25,S
2019-09-28 12:54:02,S
2019-09-28 16:36:35,S
2019-09-29 13:00:37,S
2019-09-29 13:18:15,S
2019-09-30 10:01:58,S
2019-10-01 19:10:25,S
2019-10-01 22:25:49,R
2019-10-01 22:32:04,S
2019-10-02 09:25:41,S
2019-10-03 06:52:36,S
2019-10-03 13:25:56,S
2019-10-03 16:32:25,R
2019-10-04 10:05:18,S
2019-10-04 20:34:20,S
2019-10-06 15:45:57,S
2019-10-06 20:20:01,S
2019-10-06 23:38:01,S
2019-10-07 04:07:17,S
2019-10-07 11:29:11,S
2019-10-07 23:24:21,S
2019-10-08 10:13:37,S
2019-10-08 12:30:20,S
2019-10-09 03:14:27,S
2019-10-09 08:12:25,S
2019-10-09 18:15:02,S
2019-10-10 06:38:01,S
2019-10-10 08:31:31,S
2019-10-10 08:55:34,S
2019-10-10 12:15:39,S
2019-10-10 16:54:38,S
2019-10-11 03:33:56,S
2019-10-12 13:25:56,S
2019-10-12 15:47:56,S
2019-10-13 03:32:44,R
2019-10-14 20:44:53,S
2019-10-15 03:26:32,S
2019-10-15 08:21:30,R
2019-10-15 08:23:45,S
2019-10-15 08:30:05,S
2019-10-15 10:07:13,S
2019-10-15 11:22:01,S
2019-10-15 14:39:28,S
2019-10-15 15:18:37,S
2019-10-15 20:59:18,S
2019-10-15 21:04:56,S
2019-10-16 04:14:23,S
2019-10-16 07:59:01,S
2019-10-16 09:22:15,S
2019-10-16 15:13:07,S
2019-10-16 22:55:07,R
2019-10-17 05:01:36,S
2019-10-18 20:41:23,S
2019-10-20 13:44:39,S
2019-10-21 03:11:53,S
2019-10-21 11:05:05,S
2019-10-22 05:13:02,R
2019-10-22 07:04:40,S
2019-10-22 09:09:33,S
2019-10-22 11:06:43,S
2019-10-23 07:37:11,S
2019-10-23 09:33:08,S
2019-10-23 15:12:39,S
2019-10-24 08:43:40,S
2019-10-26 15:10:32,S
2019-10-26 17:47:04,S
2019-10-27 20:19:34,S
2019-10-27 20:25:43,S
2019-10-27 21:13:59,S
2019-10-27 22:41:17,S
2019-10-29 01:52:18,S
2019-10-29 04:05:42,S
2019-10-29 09:11:59,S
2019-10-29 13:04:16,S
2019-10-30 05:03:51,S
2019-10-30 05:18:53,S
2019-10-30 12:49:17,S
2019-10-30 13:19:04,R
2019-10-30 13:24:06,S
2019-10-30 14:02:21,S
2019-10-31 09:21:22,S
2019-10-31 10:08:49,S
2019-10-31 10:22:11,S
2019-10-31 10:45:16,S
2019-10-31 12:47:50,S
2019-11-01 05:28:36,S
2019-11-01 10:38:04,S
2019-11-02 05:25:07,S
2019-11-02 11:14:47,S
2019-11-02 14:13:37,S
2019-11-02 16:00:49,S
2019-11-03 16:18:48,S
2019-11-04 01:00:42,S
2019-11-04 10:55:57,S
2019-11-05 00:54:50,S
2019-11-05 03:18:33,S
2019-11-05 05:56:06,S
2019-11-05 06:00:51,S
2019-11-05 07:19:13,S
2019-11-05 07:48:28,S
2019-11-05 08:55:45,S
2019-11-05 13:25:25,S
2019-11-05 19:11:12,S
2019-11-05 19:22:01,S
2019-11-05 19:51:43,S
2019-11-05 20:07:26,S
2019-11-05 20:11:30,S
2019-11-05 20:22:46,S
2019-11-05 23:15:35,S
2019-11-06 04:02:34,S
2019-11-06 05:20:00,S
2019-11-06 06:19:11,S
2019-11-07 03:51:28,S
2019-11-07 09:43:06,S
2019-11-07 18:36:08,S
2019-11-07 18:38:58,S
2019-11-07 20:30:36,S
2019-11-07 21:57:52,S
2019-11-08 03:08:30,S
2019-11-08 10:28:57,S
2019-11-08 10:49:48,S
2019-11-08 23:17:29,S
2019-11-11 10:53:04,S
2019-11-11 19:35:36,S
2019-11-12 00:43:44,S
2019-11-12 02:01:40,S
2019-11-12 14:37:16,S
2019-11-12 16:12:34,S
2019-11-12 20:54:39,S
2019-11-13 01:56:06,S
2019-11-13 02:00:16,S
2019-11-13 14:42:59,S
2019-11-13 22:44:36,S
2019-11-14 12:10:00,S
2019-11-14 12:14:39,S
2019-11-14 13:17:33,S
2019-11-14 19:19:38,S
2019-11-15 01:52:18,S
2019-11-16 08:06:40,S
2019-11-18 01:39:36,S
2019-11-19 06:24:23,R
2019-11-19 09:03:54,S
2019-11-19 10:02:54,S
2019-11-19 11:10:13,S
2019-11-19 12:38:14,S
2019-11-19 14:08:19,S
2019-11-20 13:11:38,S
2019-11-21 13:23:01,S
2019-11-21 21:55:15,S
2019-11-22 04:42:16,S
2019-11-22 10:52:57,S
2019-11-23 03:33:42,S
2019-11-23 22:05:12,S
2019-11-23 22:15:15,S
2019-11-24 04:58:49,S
2019-11-24 05:04:20,S
2019-11-24 22:19:13,S
2019-11-26 01:50:01,S
2019-11-26 02:56:43,S
2019-11-26 06:10:53,S
2019-11-26 09:21:35,S
2019-11-26 10:00:34,S
2019-11-26 17:21:46,S
2019-11-27 07:27:27,S
2019-11-27 10:18:46,S
2019-11-27 12:18:07,S
2019-11-27 14:47:56,S
2019-11-27 19:09:38,S
2019-11-30 02:15:11,S
2019-12-01 01:22:42,S
2019-12-01 02:58:32,S
2019-12-01 03:07:41,S
2019-12-01 17:03:43,S
2019-12-01 17:55:19,S
2019-12-03 18:41:15,R
2019-12-04 09:53:33,S
2019-12-05 02:51:00,S
2019-12-05 15:22:07,S
2019-12-06 01:29:31,S
2019-12-06 10:59:53,S
2019-12-07 02:30:58,S
2019-12-07 06:24:27,S
2019-12-09 03:38:10,S
2019-12-10 10:21:01,S
2019-12-10 10:36:50,S
2019-12-10 10:53:18,S
2019-12-10 13:28:54,S
2019-12-10 17:46:16,S
2019-12-11 09:01:49,S
2019-12-11 13:01:33,S
2019-12-12 04:58:54,S
2019-12-12 10:18:09,S
2019-12-12 10:23:46,S
2019-12-12 10:29:45,S
2019-12-12 10:54:11,S
2019-12-12 18:29:25,S
2019-12-13 12:39:11,R
2019-12-13 16:32:37,S
2019-12-14 07:59:57,S
2019-12-14 17:44:27,S
2019-12-15 09:30:27,S
2019-12-15 21:33:25,S
2019-12-16 19:15:40,S
2019-12-17 10:55:26,S
2019-12-20 04:31:34,S
2019-12-20 19:13:48,R
2019-12-21 04:49:21,S
2019-12-21 17:38:49,S
2019-12-21 23:35:28,S
2019-12-22 20:13:06,S
2019-12-23 10:49:57,S
2019-12-29 22:36:50,S
2019-12-30 00:00:05,S
2019-12-30 05:14:53,R
2020-01-01 07:30:15,S
2020-01-02 17:51:28,S
2020-01-05 22:14:49,S
2020-01-05 22:56:56,S
2020-01-06 01:13:25,S
2020-01-06 09:27:42,S
2020-01-07 09:00:36,S
2020-01-09 06:27:59,S
2020-01-09 06:47:14,S
2020-01-09 07:15:00,S
2020-01-17 06:52:49,S
2020-01-19 05:22:38,S
2020-01-21 10:16:53,S
2020-01-21 13:21:29,S
2020-01-23 10:45:54,S
2020-01-24 03:59:47,S
2020-01-24 07:26:42,S
2020-01-24 10:38:08,S
2020-01-25 04:03:33,S
2020-01-25 19:14:01,S
2020-01-26 22:06:53,S
2020-01-27 03:30:47,S
2020-01-27 08:50:42,S
2020-01-27 22:06:48,S
2020-01-28 12:40:52,S
2020-01-28 20:17:56,S
2020-01-28 20:19:38,S
2020-01-29 09:22:31,S
2020-01-29 11:16:14,S
2020-01-30 08:36:57,S
2020-01-30 10:59:52,S
2020-01-31 04:05:47,S
2020-01-31 08:00:52,S
2020-02-02 11:32:09,S
2020-02-02 19:43:53,S
2020-02-03 06:21:01,S
2020-02-04 02:14:48,S
2020-02-04 18:56:48,S
2020-02-05 08:59:43,S
2020-02-05 11:13:41,S
2020-02-05 13:05:01,S
2020-02-05 18:29:55,S
2020-02-06 05:27:58,S
2020-02-10 21:01:44,S
2020-02-10 21:35:09,S
2020-02-13 09:35:35,S
2020-02-13 10:46:01,S
2020-02-13 12:12:20,S
2020-02-13 18:48:44,S
2020-02-14 03:14:10,R
2020-02-14 09:19:16,S
2020-02-14 19:17:42,R
2020-02-15 13:03:26,S
2020-02-15 20:59:01,S
2020-02-16 02:14:44,S
2020-02-16 19:00:09,S
2020-02-17 23:48:17,S
2020-02-18 10:10:08,R
2020-02-18 11:00:51,S
2020-02-19 03:29:06,S
2020-02-19 11:46:35,S
2020-02-19 13:03:20,S
2020-02-19 13:27:18,S
2020-02-19 13:27:45,S
2020-02-19 14:26:10,R
2020-02-19 15:18:47,S
2020-02-20 11:24:19,S
2020-02-20 22:29:22,S
2020-02-21 02:03:25,S
2020-02-21 02:47:50,S
2020-02-22 13:32:30,S
2020-02-25 08:00:34,S
2020-02-25 08:11:18,S
2020-02-25 08:11:38,S
2020-02-25 08:26:11,S
2020-02-25 08:29:15,S
2020-02-27 09:49:46,S
2020-02-28 14:53:31,S
2020-03-02 09:55:12,S
2020-03-02 11:07:45,S
2020-03-02 11:27:46,S
2020-03-03 08:53:40,S
2020-03-03 09:04:26,S
2020-03-04 22:53:28,S
2020-03-05 15:02:01,S
2020-03-06 20:39:37,S
2020-03-07 01:09:47,S
2020-03-07 12:10:00,S
2020-03-09 15:10:01,S
2020-03-10 11:00:29,S
2020-03-10 15:04:39,S
2020-03-11 17:17:03,S
2020-03-13 11:05:27,S
2020-03-14 04:13:17,S
2020-03-14 04:19:14,S
2020-03-14 04:21:32,S
2020-03-14 08:33:03,S
2020-03-15 11:31:01,S
2020-03-16 08:27:38,S
2020-03-17 09:04:48,S
2020-03-17 10:15:43,S
2020-03-18 01:55:26,S
2020-03-18 09:00:54,S
2020-03-18 09:02:53,S
2020-03-19 02:29:58,S
2020-03-19 08:25:29,S
2020-03-19 09:04:46,S
2020-03-19 10:03:54,S
2020-03-19 18:19:28,S
2020-03-19 21:26:23,S
2020-03-20 20:25:50,S
2020-03-21 00:52:50,S
2020-03-21 21:18:57,S
2020-03-22 05:25:49,S
2020-03-22 06:03:06,S
2020-03-22 06:59:45,S
2020-03-22 11:29:27,S
2020-03-22 23:34:05,S
2020-03-22 23:35:33,S
2020-03-22 23:38:13,S
2020-03-23 07:17:38,S
2020-03-23 14:30:55,S
2020-03-23 20:11:48,S
2020-03-24 03:35:57,S
2020-03-24 06:24:57,S
2020-03-24 08:34:23,S
2020-03-25 03:01:44,S
2020-03-25 10:30:07,S
2020-03-25 11:55:52,S
2020-03-25 14:25:29,S
2020-03-25 14:44:11,S
2020-03-26 09:23:01,S
2020-03-26 09:58:20,S
2020-03-27 08:58:55,S
2020-03-27 15:46:43,S
2020-03-27 20:43:10,S
2020-03-27 23:41:38,S
2020-03-29 06:20:16,S
2020-03-29 07:11:55,S
2020-03-29 10:54:34,S
2020-03-29 15:19:24,S
2020-03-30 02:49:46,S
2020-03-30 16:10:40,S
2020-03-30 19:23:13,S
2020-03-31 01:20:19,S
2020-03-31 01:21:07,S
2020-03-31 07:31:29,S
2020-03-31 08:12:20,S
2020-03-31 09:08:36,S
2020-03-31 20:35:04,S
2020-04-01 08:07:21,R
2020-04-02 10:13:24,S
2020-04-02 10:16:47,S
2020-04-02 22:47:59,S
2020-04-03 07:25:05,S
2020-04-03 08:01:27,S
2020-04-03 19:59:45,S
2020-04-04 14:30:39,S
2020-04-04 15:33:17,S
2020-04-06 08:14:53,S
2020-04-07 07:23:03,S
2020-04-07 08:00:31,S
2020-04-07 08:12:08,S
2020-04-07 08:35:57,S
2020-04-07 09:14:59,S
2020-04-07 11:25:24,S
2020-04-07 16:48:27,S
2020-04-08 09:53:42,S
2020-04-09 08:55:25,S
2020-04-09 09:06:13,S
2020-04-11 15:04:49,S
2020-04-14 15:12:26,S
2020-04-15 08:22:11,S
2020-04-15 11:25:41,S
2020-04-15 20:03:41,S
2020-04-16 09:26:51,S
2020-04-16 09:43:37,S
2020-04-16 10:54:12,S
2020-04-16 11:17:29,S
2020-04-16 11:48:40,S
2020-04-16 16:35:53,S
2020-04-17 06:54:32,S
2020-04-19 03:29:10,S
2020-04-19 05:17:21,S
2020-04-19 09:54:21,S
2020-04-20 07:46:23,S
2020-04-20 08:00:34,S
2020-04-20 09:05:53,S
2020-04-20 19:05:04,S
2020-04-23 09:00:55,S
2020-04-23 21:54:08,S
2020-04-24 07:00:59,S
2020-04-24 07:36:38,S
2020-04-25 10:38:22,S
2020-04-26 11:32:53,S
2020-04-26 17:56:32,S
2020-04-27 03:23:08,S
2020-04-28 14:08:37,S
2020-04-28 19:38:47,S
2020-04-29 03:00:34,S
2020-04-29 09:52:39,S
2020-04-30 02:24:53,S
2020-04-30 03:02:48,S
2020-04-30 08:48:24,S
2020-04-30 14:05:14,R
2020-04-30 14:27:18,S
2020-05-01 04:23:13,S
2020-05-02 12:57:27,S
2020-05-03 21:27:12,S
2020-05-04 05:45:43,S
2020-05-04 11:14:28,S
2020-05-05 14:07:44,S
2020-05-06 07:54:03,S
2020-05-07 13:56:55,S
2020-05-08 12:48:47,S
2020-05-08 22:12:31,S
2020-05-09 21:29:59,S
2020-05-10 05:57:05,S
2020-05-10 16:22:41,S
2020-05-11 18:06:25,S
2020-05-12 06:51:51,S
2020-05-12 14:09:23,S
2020-05-12 14:43:32,S
2020-05-12 21:24:44,S
2020-05-13 10:22:21,S
2020-05-14 05:48:28,S
2020-05-15 09:46:31,S
2020-05-15 10:01:26,S
2020-05-17 01:49:11,S
2020-05-18 01:10:41,S
2020-05-18 08:03:18,S
2020-05-18 11:14:51,S
2020-05-18 14:41:45,S
